admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,céréales et tubercules,riz local,71
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,"viande, poisson et œufs",poisson frais,401
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,"viande, poisson et œufs",poisson salé,301
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,"viande, poisson et œufs",viande de porc,140
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,aliments divers,sel,185
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,aliments divers,sucre,97
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,non alimentaire,taux de change (non officiel),473
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,huiles et matières grasses,huile de palme,62
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,huiles et matières grasses,huile végétale,96
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,légumineuses et noix,haricots,50
Kasai-Oriental,Tshilenge city,Tshilenge,4147,-6.24,23.76,légumes et fruits,plantains,147
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Beni,Beni,1607,0.5,29.47,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,manioc (cossettes),302
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,farine de manioc,74
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,maïs,51
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,semoule de maïs,54
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,semoule de maïs importée,574
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,pommes de terre,83
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,riz importé,64
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,riz local,71
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,patates douces,87
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,céréales et tubercules,farine de blé,58
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs",poisson frais,401
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs",poisson salé,301
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs",poisson fumé,300
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs",viande de bœuf,141
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,"viande, poisson et œufs",viande de porc,140
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,aliments divers,sel,185
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,aliments divers,sucre,97
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,non alimentaire,carburant (essence),285
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,non alimentaire,transport en commun (moto),692
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,huiles et matières grasses,huile de palme,62
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,huiles et matières grasses,huile végétale,96
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,légumineuses et noix,haricots,50
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,légumes et fruits,plantains,147
Nord-Kivu,Goma,Alanine,3036,-1.66,29.2,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Goma,Birere,3037,-1.68,29.24,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Nyiragongo,Mugunga3,3038,-1.61,29.16,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Rutshuru,Mweso,2312,-1.13,29.04,céréales et tubercules,riz local,71
Nord-Kivu,Rutshuru,Mweso,2312,-1.13,29.04,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Rutshuru,Mweso,2312,-1.13,29.04,non alimentaire,transport en commun (bus),693
Nord-Kivu,Rutshuru,Nyanzale,2313,-1.02,29.11,céréales et tubercules,farine de blé,58
Nord-Kivu,Rutshuru,Nyanzale,2313,-1.02,29.11,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Rutshuru,Nyanzale,2313,-1.02,29.11,non alimentaire,transport en commun (bus),693
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,farine de manioc,74
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,maïs,51
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,semoule de maïs,54
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,semoule de maïs importée,574
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,pommes de terre,83
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,riz local,71
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,patates douces,87
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,céréales et tubercules,farine de blé,58
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs",poisson frais,401
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs",poisson salé,301
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs",poisson fumé,300
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs",viande de bœuf,141
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,"viande, poisson et œufs",viande de porc,140
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,aliments divers,sel,185
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,aliments divers,sucre,97
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,non alimentaire,taux de change (non officiel),473
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,non alimentaire,carburant (essence),285
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,non alimentaire,transport en commun (moto),692
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,huiles et matières grasses,huile de palme,62
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,huiles et matières grasses,huile végétale,96
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,légumineuses et noix,haricots,50
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,légumes et fruits,plantains,147
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,manioc (cossettes),302
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,farine de manioc,74
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,maïs,51
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,semoule de maïs,54
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,semoule de maïs importée,574
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,pommes de terre,83
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,riz importé,64
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,riz local,71
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,patates douces,87
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,céréales et tubercules,farine de blé,58
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs",poisson frais,401
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs",poisson salé,301
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs",poisson fumé,300
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs",viande de bœuf,141
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs","viande de chèvre, avec os",236
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,"viande, poisson et œufs",viande de porc,140
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,aliments divers,sel,185
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,non alimentaire,carburant (essence),285
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,non alimentaire,transport en commun (moto),692
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,huiles et matières grasses,huile de palme,62
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,huiles et matières grasses,huile végétale,96
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,légumineuses et noix,haricots,50
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,légumes et fruits,plantains,147
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,non alimentaire,taux de change (non officiel),473
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,manioc (cossettes),302
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,farine de manioc,74
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,maïs,51
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,semoule de maïs,54
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,pommes de terre,83
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,riz importé,64
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,riz local,71
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,patates douces,87
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,céréales et tubercules,farine de blé,58
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs",poisson frais,401
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs",poisson salé,301
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs",poisson fumé,300
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs",viande de bœuf,141
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs","viande de chèvre, avec os",236
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,"viande, poisson et œufs",viande de porc,140
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,aliments divers,sel,185
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,aliments divers,sucre,97
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,non alimentaire,taux de change (non officiel),473
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,non alimentaire,carburant (essence),285
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,non alimentaire,transport en commun (moto),692
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,huiles et matières grasses,huile de palme,62
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,huiles et matières grasses,huile végétale,96
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,légumineuses et noix,haricots,50
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,légumineuses et noix,arachides décortiquées,119
Tshopo,Bafwasende,Bafwasende,9046,1.0,27.16,légumes et fruits,plantains,147
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,céréales et tubercules,semoule de maïs importée,574
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,céréales et tubercules,pommes de terre,83
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,céréales et tubercules,patates douces,87
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,"viande, poisson et œufs",viande de porc,140
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,non alimentaire,taux de change (non officiel),473
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,non alimentaire,carburant (essence),285
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,non alimentaire,transport en commun (moto),692
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,huiles et matières grasses,huile végétale,96
Haut-Katanga,Lubumbashi,Lubumbashi,145,-11.67,27.47,"viande, poisson et œufs",viande de porc,140
Haut-Katanga,Lubumbashi,Lubumbashi,145,-11.67,27.47,non alimentaire,taux de change (non officiel),473
Haut-Katanga,Pweto,Pweto,2272,-8.47,28.9,"viande, poisson et œufs",viande de porc,140
Kasai,Mweka,Kakenge,9041,-4.87,21.91,légumineuses et noix,arachides décortiquées,119
Kasai-Central,Kazumba,Kalomba,9042,-6.7,21.72,légumineuses et noix,arachides décortiquées,119
Kasai-Oriental,Kabeya-Kamwanga,Kabeya Kamuanga,9043,-6.0,23.25,légumineuses et noix,arachides décortiquées,119
Nord-Kivu,Beni,Beni,1607,0.5,29.47,non alimentaire,transport en commun (bus),693
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,non alimentaire,transport en commun (bus),693
Nord-Kivu,Beni,Kilokwa,9044,0.49,29.46,légumineuses et noix,arachides décortiquées,119
Nord-Kivu,Nyiragongo,Mugunga3,3038,-1.61,29.16,légumineuses et noix,niébé,218
Nord-Kivu,Rutshuru,Mweso,2312,-1.13,29.04,légumineuses et noix,niébé,218
Nord-Kivu,Rutshuru,Nyanzale,2313,-1.02,29.11,céréales et tubercules,riz local,71
Nord-Kivu,Rutshuru,Nyanzale,2313,-1.02,29.11,légumineuses et noix,niébé,218
Nord-Kivu,Walikale,Mubi,9045,-1.3,27.86,légumineuses et noix,arachides décortiquées,119
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,céréales et tubercules,semoule de maïs importée,574
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,céréales et tubercules,patates douces,87
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,"viande, poisson et œufs",poisson frais,401
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,"viande, poisson et œufs",viande de bœuf,141
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,"viande, poisson et œufs",viande de porc,140
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,non alimentaire,taux de change (non officiel),473
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,non alimentaire,transport en commun (bus),693
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,non alimentaire,transport en commun (moto),692
Nord-Ubangi,Mobayi-Mbongo,Inke,2262,4.08,20.76,légumineuses et noix,niébé,218
Sud-Kivu,Bukavu,Kadutu,3975,-2.52,28.85,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Bukavu,Kadutu,3975,-2.52,28.85,non alimentaire,transport en commun (bus),693
Sud-Kivu,Bukavu,Kadutu,3975,-2.52,28.85,non alimentaire,transport en commun (moto),692
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,farine de manioc,74
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,maïs,51
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,semoule de maïs,54
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,semoule de maïs importée,574
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,pommes de terre,83
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,riz importé,64
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,riz local,71
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,céréales et tubercules,farine de blé,58
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,"viande, poisson et œufs",poisson frais,401
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,"viande, poisson et œufs",poisson salé,301
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,"viande, poisson et œufs",poisson fumé,300
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,"viande, poisson et œufs",viande de bœuf,141
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,aliments divers,sel,185
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,aliments divers,sucre,97
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,non alimentaire,carburant (essence),285
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,non alimentaire,transport en commun (moto),692
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,huiles et matières grasses,huile de palme,62
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,huiles et matières grasses,huile végétale,96
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,légumineuses et noix,haricots,50
Sud-Kivu,Fizi,Katanga,9047,-4.19,29.05,légumineuses et noix,arachides décortiquées,119
Sud-Kivu,Fizi,Lusenda,2268,-3.78,29.09,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Fizi,Lusenda,2268,-3.78,29.09,non alimentaire,transport en commun (bus),693
Sud-Kivu,Fizi,Lusenda,2268,-3.78,29.09,non alimentaire,transport en commun (moto),692
Sud-Kivu,Kabare,Mudaka,4132,-2.4,28.81,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Kabare,Mudaka,4132,-2.4,28.81,non alimentaire,transport en commun (bus),693
Sud-Kivu,Kabare,Mudaka,4132,-2.4,28.81,non alimentaire,transport en commun (moto),692
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,aliments divers,sucre,97
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,légumineuses et noix,niébé,218
Sud-Kivu,Mwenga,Kibumba,4522,-3.0,28.47,légumineuses et noix,arachides décortiquées,119
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,céréales et tubercules,semoule de maïs importée,574
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,taux de change (non officiel),473
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,transport en commun (bus),693
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,transport en commun (moto),692
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,céréales et tubercules,semoule de maïs importée,574
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,céréales et tubercules,pommes de terre,83
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,céréales et tubercules,patates douces,87
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,"viande, poisson et œufs",poisson salé,301
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,non alimentaire,taux de change (non officiel),473
Sud-Ubangi,Libenge,Boyabu,3034,3.72,18.77,non alimentaire,transport en commun (bus),693
Sud-Ubangi,Libenge,Libenge,2306,3.65,18.64,céréales et tubercules,semoule de maïs importée,574
Sud-Ubangi,Libenge,Libenge,2306,3.65,18.64,céréales et tubercules,pommes de terre,83
Sud-Ubangi,Libenge,Libenge,2306,3.65,18.64,"viande, poisson et œufs",poisson salé,301
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,céréales et tubercules,semoule de maïs importée,574
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,céréales et tubercules,pommes de terre,83
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,céréales et tubercules,riz importé,64
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,céréales et tubercules,farine de blé,58
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,"viande, poisson et œufs",poisson salé,301
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,"viande, poisson et œufs",viande de bœuf,141
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,non alimentaire,taux de change (non officiel),473
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,non alimentaire,transport en commun (moto),692
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,légumineuses et noix,arachides décortiquées,119
Tanganyika,Kabalo,Centrale,2668,-6.05,26.92,légumes et fruits,plantains,147
Tanganyika,Kabalo,Katutu,2669,-6.22,26.35,céréales et tubercules,semoule de maïs importée,574
Tanganyika,Kabalo,Katutu,2669,-6.22,26.35,céréales et tubercules,riz importé,64
Tanganyika,Kabalo,Katutu,2669,-6.22,26.35,céréales et tubercules,farine de blé,58
Tanganyika,Kabalo,Katutu,2669,-6.22,26.35,"viande, poisson et œufs",viande de bœuf,141
Tanganyika,Kabalo,Katutu,2669,-6.22,26.35,non alimentaire,taux de change (non officiel),473
Tanganyika,Kabalo,Kitule gare,2670,-5.74,26.95,céréales et tubercules,pommes de terre,83
Tanganyika,Kabalo,Kitule gare,2670,-5.74,26.95,céréales et tubercules,riz importé,64
Tanganyika,Kabalo,Kitule gare,2670,-5.74,26.95,"viande, poisson et œufs",viande de bœuf,141
Tanganyika,Kabalo,Kitule gare,2670,-5.74,26.95,non alimentaire,taux de change (non officiel),473
Tanganyika,Kabalo,Kitule gare,2670,-5.74,26.95,légumes et fruits,plantains,147
Tanganyika,Kabalo,Mosantu premier,2671,-6.19,26.89,céréales et tubercules,semoule de maïs importée,574
Tanganyika,Kabalo,Mosantu premier,2671,-6.19,26.89,céréales et tubercules,farine de blé,58
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,céréales et tubercules,semoule de maïs importée,574
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,céréales et tubercules,farine de blé,58
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,"viande, poisson et œufs",viande de bœuf,141
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,non alimentaire,taux de change (non officiel),473
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,non alimentaire,transport en commun (bus),693
Tanganyika,Kabalo,Ngwena gare,2672,-6.4,26.72,légumes et fruits,plantains,147
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,céréales et tubercules,semoule de maïs importée,574
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,céréales et tubercules,pommes de terre,83
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,céréales et tubercules,riz importé,64
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,non alimentaire,taux de change (non officiel),473
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,non alimentaire,transport en commun (bus),693
Tanganyika,Kabalo,Pongo,2673,-6.06,26.94,légumes et fruits,plantains,147
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,non alimentaire,transport en commun (bus),693
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,légumineuses et noix,arachides décortiquées,119
Haut-Katanga,Mitwaba,Katanga Kivu,4521,-8.89,26.87,"viande, poisson et œufs",poisson fumé,300
Haut-Katanga,Mitwaba,Katanga Kivu,4521,-8.89,26.87,légumineuses et noix,arachides décortiquées,119
